engine_id,cycle,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,max_cycle,RUL,RUL_CLIPPED
5,21,-0.0017,-0.0003,642.05,1581.71,1397.41,21.6,554.37,2387.99,9061.69,47.23,522.4,2388.01,8150.0,8.4071,391,38.94,23.3812,269,248,125
5,22,0.0014,-0.0002,642.38,1581.33,1399.59,21.61,554.31,2387.99,9071.71,47.16,522.75,2388.01,8148.04,8.3886,392,39.05,23.4457,269,247,125
5,23,0.0052,-0.0001,641.57,1582.59,1399.12,21.6,554.48,2387.97,9067.58,47.18,522.7,2388.03,8155.34,8.3548,391,39.05,23.3328,269,246,125
5,24,0.0002,0.0002,642.13,1592.43,1400.89,21.61,554.1,2388.01,9066.39,47.25,522.21,2387.96,8156.04,8.4095,391,39.14,23.4933,269,245,125
5,25,0.0026,-0.0005,642.05,1582.82,1397.33,21.61,554.78,2387.98,9067.26,47.19,522.81,2387.97,8144.37,8.4151,392,39.19,23.4193,269,244,125
5,26,0.0012,0.0,641.61,1578.77,1398.19,21.61,554.93,2388.03,9065.14,47.17,522.41,2387.99,8146.04,8.3536,393,39.05,23.5227,269,243,125
5,27,-0.0001,-0.0002,642.22,1582.69,1394.22,21.6,554.27,2388.01,9070.7,47.01,522.5,2387.98,8153.92,8.4066,390,38.97,23.3803,269,242,125
5,28,-0.0015,-0.0005,641.97,1575.77,1402.43,21.61,554.6,2388.05,9069.66,47.3,522.4,2387.95,8148.49,8.3934,392,39.04,23.3974,269,241,125
5,29,0.0037,-0.0005,642.48,1576.5,1392.82,21.61,554.63,2387.97,9068.63,46.97,522.78,2387.99,8147.67,8.3735,390,39.01,23.41,269,240,125
5,30,0.0007,-0.0004,642.66,1574.8,1397.69,21.6,555.05,2387.96,9059.85,47.24,522.87,2388.02,8150.15,8.4038,392,38.81,23.4437,269,239,125
5,31,-0.0014,-0.0003,642.06,1585.84,1402.33,21.61,554.3,2387.97,9064.3,47.08,522.24,2387.99,8146.32,8.3824,391,39.12,23.5503,269,238,125
5,32,0.0043,-0.0001,642.41,1582.76,1397.12,21.61,554.32,2387.98,9059.42,47.39,522.4,2387.94,8146.33,8.3851,390,39.01,23.4547,269,237,125
5,33,0.0017,-0.0002,641.76,1591.02,1402.42,21.61,554.4,2388.03,9074.12,47.13,522.07,2387.98,8149.73,8.3967,392,39.0,23.433,269,236,125
5,34,0.0017,-0.0,641.68,1581.62,1392.22,21.6,554.29,2387.96,9070.3,47.21,522.15,2388.03,8151.21,8.395,392,38.93,23.3981,269,235,125
5,35,0.0039,0.0001,642.16,1580.02,1395.31,21.61,553.66,2387.98,9070.45,47.14,522.45,2388.02,8143.52,8.4074,391,39.18,23.4449,269,234,125
5,36,-0.0032,0.0001,641.3,1586.91,1394.4,21.61,554.14,2387.98,9067.67,47.09,521.96,2387.96,8150.11,8.4091,391,38.97,23.4607,269,233,125
5,37,-0.0011,0.0001,642.04,1585.52,1394.71,21.61,554.97,2387.96,9068.05,47.06,522.39,2388.06,8154.54,8.397,392,39.0,23.4577,269,232,125
5,38,0.002,-0.0002,642.38,1584.21,1396.82,21.61,554.48,2388.02,9068.83,47.22,522.25,2387.99,8148.21,8.3893,392,39.09,23.458,269,231,125
5,39,-0.0,-0.0002,641.82,1578.77,1396.39,21.61,555.04,2388.0,9066.55,47.2,522.43,2387.98,8148.35,8.4239,391,39.03,23.5068,269,230,125
5,40,0.0001,-0.0002,642.76,1583.56,1402.27,21.61,554.38,2387.97,9066.78,47.25,522.25,2387.97,8151.02,8.4272,390,38.97,23.3585,269,229,125
5,41,0.0011,-0.0001,642.82,1585.13,1399.13,21.6,554.75,2388.0,9073.97,47.22,522.21,2388.0,8149.98,8.398,392,38.93,23.4126,269,228,125
5,42,0.0001,-0.0002,641.92,1589.59,1394.97,21.61,554.13,2387.96,9070.52,47.37,522.62,2387.97,8154.04,8.3654,392,38.87,23.4851,269,227,125
5,43,-0.0015,-0.0004,641.78,1587.27,1394.26,21.61,554.64,2387.97,9071.84,47.01,522.37,2388.0,8155.95,8.3975,392,39.06,23.442,269,226,125
5,44,-0.0011,-0.0001,641.77,1583.83,1395.7,21.61,555.48,2387.99,9067.4,47.32,522.68,2387.99,8148.03,8.4219,391,39.06,23.3576,269,225,125
5,45,0.0028,0.0004,642.32,1584.3,1399.71,21.61,554.7,2387.97,9064.28,47.0,522.54,2387.97,8146.26,8.3735,393,39.2,23.3398,269,224,125
5,46,-0.0023,-0.0003,642.24,1586.87,1400.55,21.61,554.49,2388.02,9065.41,47.27,521.62,2387.94,8147.77,8.4055,392,38.89,23.3304,269,223,125
5,47,0.0002,-0.0002,641.95,1579.17,1397.44,21.6,554.74,2388.0,9068.21,47.05,522.57,2388.0,8147.3,8.4182,391,39.06,23.4378,269,222,125
5,48,0.0037,0.0,641.38,1576.29,1395.62,21.61,554.93,2387.98,9072.03,47.24,522.65,2388.04,8146.91,8.3869,392,38.89,23.4698,269,221,125
5,49,0.0004,-0.0004,642.11,1583.18,1394.48,21.61,554.64,2388.03,9069.21,47.07,522.5,2387.94,8153.73,8.398,392,38.99,23.311,269,220,125
5,50,-0.0011,-0.0001,642.2,1586.48,1403.06,21.61,554.98,2387.97,9067.24,47.37,522.56,2388.03,8148.17,8.4228,390,39.13,23.3994,269,219,125
5,51,-0.0037,0.0,642.32,1580.84,1393.67,21.61,555.05,2388.03,9071.92,47.27,521.92,2387.97,8149.73,8.4279,390,39.03,23.513,269,218,125
5,52,0.0006,-0.0,641.86,1585.97,1403.88,21.6,554.94,2387.98,9066.99,47.06,522.03,2387.99,8140.95,8.431,393,39.04,23.3502,269,217,125
5,53,0.0008,0.0001,642.2,1582.71,1393.24,21.61,554.25,2388.03,9077.51,47.2,522.72,2388.03,8156.34,8.3814,392,38.86,23.5408,269,216,125
5,54,-0.0023,0.0005,642.14,1577.1,1399.58,21.61,554.19,2387.99,9062.69,47.25,522.25,2387.96,8150.69,8.3797,392,38.99,23.4374,269,215,125
5,55,-0.0004,-0.0005,641.98,1586.8,1394.57,21.61,555.17,2387.96,9061.38,47.11,522.39,2387.96,8147.61,8.4043,391,39.1,23.4353,269,214,125
5,56,-0.0016,0.0003,642.12,1581.49,1397.74,21.61,554.59,2387.98,9069.99,47.2,522.7,2387.92,8148.97,8.3772,391,39.05,23.4661,269,213,125
5,57,-0.0002,0.0001,641.95,1578.24,1394.93,21.61,554.47,2388.01,9066.62,47.18,522.61,2387.96,8145.61,8.4152,393,39.1,23.458,269,212,125
5,58,-0.0008,0.0004,642.61,1581.9,1399.9,21.61,554.31,2388.01,9066.63,47.18,522.44,2388.0,8151.52,8.4093,391,39.01,23.3758,269,211,125
5,59,0.001,0.0005,642.05,1589.45,1400.43,21.6,554.4,2387.96,9066.93,47.24,522.46,2388.0,8149.3,8.4024,391,38.98,23.4878,269,210,125
5,60,-0.0008,-0.0005,642.0,1582.34,1396.08,21.61,554.45,2388.06,9058.23,47.0,522.22,2388.04,8149.18,8.4251,393,39.29,23.3856,269,209,125
5,61,-0.0024,0.0001,642.36,1586.95,1396.92,21.61,554.64,2388.01,9074.25,47.12,522.82,2388.03,8148.27,8.3844,391,38.97,23.3773,269,208,125
5,62,0.0025,-0.0001,641.94,1581.42,1406.63,21.61,554.57,2388.01,9065.88,47.33,522.33,2388.01,8150.99,8.4145,390,38.98,23.4888,269,207,125
5,63,0.003,0.0003,642.18,1585.76,1392.17,21.61,554.81,2388.01,9071.42,47.31,522.15,2387.95,8150.35,8.3846,392,38.93,23.4232,269,206,125
5,64,0.0001,-0.0002,642.4,1586.2,1396.45,21.61,554.12,2387.98,9065.47,47.15,522.26,2388.0,8151.37,8.3905,391,39.04,23.4054,269,205,125
5,65,0.0006,-0.0001,641.96,1578.21,1389.19,21.61,554.64,2388.02,9071.71,47.02,522.18,2387.95,8152.49,8.4485,392,39.12,23.5078,269,204,125
5,66,0.005,0.0004,642.16,1582.39,1402.35,21.61,554.21,2387.98,9069.46,47.0,522.25,2388.0,8151.26,8.3881,391,38.92,23.3782,269,203,125
5,67,0.0005,-0.0004,641.67,1582.01,1396.82,21.61,555.49,2388.02,9074.04,47.11,522.57,2387.94,8151.21,8.4105,391,38.91,23.3088,269,202,125
5,68,-0.0018,0.0001,642.0,1579.94,1395.59,21.6,554.06,2388.05,9069.6,47.27,522.92,2387.99,8146.84,8.425,393,39.06,23.3948,269,201,125
5,69,-0.0017,-0.0002,641.9,1589.43,1390.32,21.61,554.63,2388.04,9069.58,47.1,522.89,2388.02,8152.11,8.4083,391,38.93,23.414,269,200,125
5,70,0.0009,-0.0004,641.86,1583.3,1389.87,21.61,554.51,2387.97,9071.62,47.1,522.38,2387.99,8146.12,8.3582,390,39.05,23.3696,269,199,125
5,71,0.0011,0.0004,642.35,1581.52,1401.7,21.6,554.13,2388.01,9068.96,47.26,521.97,2388.03,8155.12,8.3996,393,39.21,23.3416,269,198,125
5,72,0.0036,-0.0003,641.76,1580.74,1399.84,21.61,554.47,2388.04,9073.58,47.06,522.41,2388.03,8151.47,8.4018,391,39.08,23.4505,269,197,125
5,73,-0.0012,-0.0002,642.28,1586.66,1396.49,21.61,554.24,2388.01,9067.91,47.45,522.42,2387.95,8153.71,8.4145,390,38.97,23.5003,269,196,125
5,74,-0.005,-0.0002,642.05,1576.18,1403.57,21.61,553.43,2388.01,9074.26,47.22,523.04,2387.98,8149.65,8.3815,393,39.0,23.4514,269,195,125
5,75,0.0011,-0.0004,642.34,1576.87,1395.05,21.61,554.16,2388.03,9072.57,47.08,522.12,2387.97,8150.97,8.4485,390,38.8,23.3528,269,194,125
5,76,0.0014,0.0005,642.29,1585.43,1402.8,21.61,554.33,2388.05,9061.47,47.46,522.81,2387.94,8154.44,8.3913,392,38.86,23.4149,269,193,125
5,77,-0.0016,-0.0001,642.99,1582.03,1400.14,21.61,554.69,2388.02,9069.5,47.43,522.21,2387.99,8144.93,8.3842,391,38.95,23.4504,269,192,125
5,78,0.0011,-0.0005,642.15,1593.61,1407.48,21.61,554.27,2387.97,9064.12,47.16,521.77,2387.99,8151.45,8.3796,390,39.02,23.3962,269,191,125
5,79,-0.0004,-0.0001,642.16,1583.08,1401.35,21.61,554.27,2388.02,9066.15,47.2,522.78,2387.99,8159.16,8.4122,392,39.1,23.4195,269,190,125
5,80,-0.0032,0.0003,642.18,1582.73,1396.24,21.61,554.33,2388.01,9067.12,47.34,522.68,2387.95,8152.08,8.422,391,39.08,23.4154,269,189,125
5,81,0.0009,-0.0005,642.38,1592.17,1400.48,21.61,554.47,2388.02,9073.63,47.26,522.34,2387.98,8148.93,8.4031,392,39.08,23.4464,269,188,125
5,82,-0.0001,-0.0001,642.5,1584.27,1400.08,21.61,555.48,2387.98,9063.76,47.19,522.64,2388.04,8153.87,8.4127,392,38.86,23.333,269,187,125
5,83,0.0018,-0.0003,642.19,1588.18,1395.2,21.61,554.3,2388.04,9068.21,47.29,522.79,2387.99,8150.81,8.3695,392,38.91,23.4349,269,186,125
5,84,-0.0018,0.0001,642.59,1587.38,1396.86,21.61,554.86,2388.02,9066.3,47.2,522.1,2388.01,8151.33,8.4186,392,39.02,23.41,269,185,125
5,85,0.0015,-0.0003,642.42,1582.86,1403.16,21.61,554.41,2388.0,9079.41,47.24,522.75,2387.94,8148.5,8.425,394,38.83,23.359,269,184,125
5,86,0.0017,-0.0002,642.21,1585.24,1402.72,21.6,554.86,2388.01,9074.78,47.29,522.21,2388.0,8148.28,8.4018,393,38.97,23.362,269,183,125
5,87,-0.0001,-0.0005,642.39,1588.63,1399.65,21.6,554.98,2387.99,9064.05,47.2,522.54,2387.96,8157.7,8.4232,391,39.01,23.4197,269,182,125
5,88,0.0014,-0.0005,642.38,1588.61,1400.56,21.61,554.18,2388.02,9065.71,47.09,522.95,2388.0,8149.73,8.3992,393,38.97,23.3229,269,181,125
5,89,-0.0028,0.0003,642.54,1580.0,1399.09,21.61,554.3,2387.93,9063.81,47.18,522.33,2388.01,8152.02,8.3848,393,38.9,23.3537,269,180,125
5,90,0.0025,0.0001,641.75,1587.26,1398.29,21.61,554.88,2387.98,9074.24,47.18,522.32,2387.98,8151.57,8.4278,392,39.17,23.4179,269,179,125
5,91,-0.0052,-0.0001,642.4,1584.88,1397.86,21.61,554.37,2388.0,9066.54,47.3,522.69,2387.98,8151.87,8.4312,391,38.99,23.476,269,178,125
5,92,-0.0015,-0.0002,641.96,1584.87,1397.48,21.61,554.48,2387.99,9073.5,47.19,522.91,2388.02,8155.93,8.3722,392,39.19,23.3706,269,177,125
5,93,-0.0028,0.0001,642.14,1586.11,1407.84,21.61,554.78,2387.97,9067.04,47.23,522.39,2387.99,8147.16,8.3897,391,39.08,23.3175,269,176,125
5,94,0.0021,-0.0003,642.44,1589.66,1402.46,21.61,554.69,2388.04,9071.3,47.26,522.37,2388.0,8148.07,8.4148,393,39.06,23.4094,269,175,125
5,95,0.0002,0.0001,642.27,1580.93,1394.89,21.61,554.31,2387.97,9069.86,47.35,522.12,2388.04,8151.57,8.396,391,39.07,23.3527,269,174,125
5,96,0.0004,-0.0001,642.62,1580.17,1403.38,21.61,554.06,2388.03,9071.89,47.17,522.42,2387.99,8147.04,8.4102,391,38.91,23.3657,269,173,125
5,97,-0.0029,0.0004,641.94,1580.56,1403.69,21.61,554.62,2388.02,9078.81,47.14,522.36,2388.0,8149.62,8.4089,393,39.13,23.5044,269,172,125
5,98,0.0028,-0.0002,641.62,1581.93,1395.22,21.61,554.37,2388.02,9063.1,47.2,522.18,2388.01,8155.02,8.4027,392,39.03,23.4596,269,171,125
5,99,-0.0012,-0.0002,642.17,1591.08,1391.43,21.61,554.22,2387.95,9078.41,47.18,522.54,2388.0,8150.57,8.4152,391,39.01,23.4228,269,170,125
5,100,-0.0027,-0.0003,641.92,1585.75,1397.44,21.6,553.54,2387.94,9071.49,47.17,522.76,2388.0,8154.36,8.4161,392,38.97,23.3163,269,169,125
5,101,0.0004,-0.0002,642.7,1579.62,1397.41,21.61,553.76,2387.99,9076.44,47.42,522.09,2388.05,8149.76,8.4371,393,39.19,23.3793,269,168,125
5,102,0.0027,-0.0002,642.63,1579.47,1393.14,21.61,554.64,2388.02,9072.16,47.25,521.98,2388.01,8148.2,8.3718,391,38.92,23.3448,269,167,125
5,103,0.0027,-0.0003,641.39,1585.05,1397.75,21.61,553.78,2388.03,9072.66,47.18,522.33,2388.02,8160.43,8.4155,393,38.97,23.3841,269,166,125
5,104,-0.0001,-0.0002,642.13,1588.35,1405.5,21.61,553.94,2388.04,9073.26,47.32,522.53,2387.96,8152.78,8.4004,391,38.86,23.4793,269,165,125
5,105,0.0034,-0.0001,642.52,1582.74,1399.72,21.61,554.3,2387.97,9071.75,47.32,522.66,2388.03,8155.55,8.4357,391,38.98,23.3791,269,164,125
5,106,0.0022,-0.0,642.42,1585.81,1399.66,21.61,554.65,2387.97,9072.5,47.33,521.77,2387.98,8151.48,8.402,390,38.98,23.4664,269,163,125
5,107,-0.0009,0.0002,642.12,1580.22,1403.27,21.61,554.18,2388.01,9075.77,47.03,521.47,2388.03,8149.95,8.4003,390,38.92,23.3522,269,162,125
5,108,-0.0004,0.0002,642.61,1592.57,1406.74,21.61,554.05,2388.01,9077.89,47.16,522.49,2388.01,8148.33,8.4056,392,39.15,23.3899,269,161,125
5,109,0.0012,0.0002,642.03,1581.03,1391.38,21.61,554.31,2388.03,9071.55,47.35,521.91,2387.99,8148.45,8.3903,392,38.93,23.3034,269,160,125
5,110,0.003,-0.0005,641.57,1580.4,1400.61,21.61,554.33,2388.01,9068.93,47.11,522.08,2387.96,8150.05,8.4118,392,39.03,23.428,269,159,125
5,111,0.0008,-0.0001,642.12,1588.25,1399.03,21.61,553.91,2387.97,9067.07,47.31,521.67,2387.96,8158.69,8.3775,393,39.06,23.3769,269,158,125
5,112,0.0035,0.0,642.18,1578.36,1398.63,21.61,553.6,2387.98,9077.06,47.22,522.31,2388.02,8150.06,8.4042,392,38.97,23.472,269,157,125
5,113,-0.0047,-0.0005,642.47,1581.8,1397.04,21.61,554.59,2387.99,9070.64,47.33,522.01,2387.97,8155.45,8.4125,392,38.97,23.4274,269,156,125
5,114,0.0023,-0.0004,642.12,1586.53,1399.95,21.61,554.2,2387.98,9074.92,47.42,522.84,2387.98,8148.49,8.4299,391,38.97,23.4386,269,155,125
5,115,-0.0003,0.0,642.77,1582.08,1402.61,21.61,555.09,2388.02,9072.51,47.24,522.32,2388.01,8151.54,8.3732,390,39.02,23.5323,269,154,125
5,116,0.0029,-0.0003,641.54,1578.3,1397.36,21.61,554.95,2388.01,9067.42,47.24,522.38,2388.01,8148.67,8.4089,392,38.95,23.4573,269,153,125
5,117,0.0002,0.0001,642.57,1585.3,1406.58,21.61,554.4,2388.05,9076.87,47.23,521.54,2388.01,8151.23,8.3931,391,39.19,23.3632,269,152,125
5,118,-0.0023,0.0004,642.04,1589.99,1394.96,21.61,554.57,2388.0,9077.8,47.36,522.24,2388.02,8149.68,8.4122,391,39.1,23.369,269,151,125
5,119,0.0028,-0.0002,642.25,1585.03,1391.47,21.61,554.5,2388.04,9068.59,47.35,522.22,2387.99,8154.15,8.4193,392,38.84,23.3717,269,150,125
5,120,0.0003,-0.0002,641.96,1587.16,1405.61,21.61,554.14,2388.0,9078.96,47.33,521.61,2388.01,8157.1,8.4223,391,38.97,23.3627,269,149,125
5,121,0.0007,-0.0004,642.57,1584.87,1402.45,21.61,554.38,2388.05,9069.61,47.31,522.52,2388.04,8150.71,8.4385,393,39.01,23.4894,269,148,125
5,122,0.0015,0.0003,641.78,1580.36,1396.67,21.61,554.41,2387.98,9062.8,47.26,522.73,2388.02,8151.99,8.4298,391,38.97,23.2826,269,147,125
5,123,0.0015,-0.0004,641.65,1588.78,1401.27,21.61,554.09,2387.99,9076.71,47.19,522.02,2388.01,8156.92,8.3626,389,38.9,23.3777,269,146,125
5,124,0.0045,0.0003,642.63,1589.31,1397.74,21.61,554.24,2387.99,9078.22,47.37,522.08,2388.0,8151.19,8.4326,392,38.81,23.3583,269,145,125
5,125,-0.0017,0.0001,641.73,1578.0,1406.98,21.61,554.33,2388.01,9074.98,47.3,522.24,2388.0,8149.66,8.3917,391,38.97,23.355,269,144,125
5,126,-0.0009,-0.0001,641.86,1582.79,1410.79,21.61,553.99,2388.02,9077.51,47.17,522.12,2388.01,8151.84,8.4112,392,39.07,23.4284,269,143,125
5,127,-0.0006,-0.0,642.43,1583.6,1408.51,21.61,554.6,2388.01,9073.53,47.33,522.54,2387.97,8152.34,8.3721,393,38.9,23.4354,269,142,125
5,128,-0.005,0.0002,642.35,1589.76,1404.39,21.61,553.89,2388.05,9074.18,47.41,521.77,2388.04,8151.24,8.3979,394,38.86,23.315,269,141,125
5,129,0.0023,-0.0003,642.68,1588.84,1397.11,21.61,554.65,2387.97,9069.92,47.19,522.49,2388.02,8159.84,8.3929,391,39.06,23.3206,269,140,125
5,130,0.0021,0.0001,643.07,1586.07,1408.21,21.61,553.76,2388.04,9073.87,47.27,522.11,2388.01,8154.97,8.4067,392,38.96,23.363,269,139,125
5,131,0.0001,-0.0002,642.21,1586.16,1397.93,21.61,554.12,2387.99,9078.24,47.38,522.6,2387.97,8154.99,8.4124,393,38.85,23.2558,269,138,125
5,132,0.0021,-0.0002,642.43,1591.74,1399.12,21.61,554.63,2388.02,9067.58,47.26,522.04,2387.98,8156.38,8.4106,391,38.97,23.2871,269,137,125
5,133,-0.0037,-0.0003,642.28,1589.63,1404.86,21.61,553.91,2387.97,9070.01,47.3,521.62,2387.96,8151.26,8.4125,392,38.9,23.2596,269,136,125
5,134,-0.0029,-0.0003,641.32,1585.83,1399.74,21.61,554.34,2388.01,9065.89,47.38,521.86,2387.98,8153.79,8.4053,391,39.09,23.4019,269,135,125
5,135,0.0007,0.0001,641.98,1587.28,1402.53,21.61,554.09,2388.04,9069.11,47.23,522.34,2388.02,8154.79,8.4215,391,39.01,23.4529,269,134,125
5,136,-0.0021,-0.0002,641.52,1578.2,1402.29,21.61,554.81,2388.0,9072.7,47.2,521.98,2388.03,8153.25,8.4259,391,39.1,23.3288,269,133,125
5,137,-0.0024,-0.0002,642.24,1584.09,1401.1,21.61,554.89,2388.07,9081.28,47.4,522.14,2387.97,8161.82,8.4328,392,38.92,23.3137,269,132,125
5,138,-0.0025,0.0003,641.67,1583.46,1399.78,21.61,554.45,2388.04,9069.11,47.18,521.86,2388.03,8153.44,8.3749,392,39.0,23.4072,269,131,125
5,139,-0.0009,0.0003,642.33,1584.72,1401.56,21.61,555.09,2388.0,9082.51,47.27,522.2,2388.07,8153.89,8.4223,392,38.92,23.3578,269,130,125
5,140,0.003,0.0,642.83,1585.38,1401.41,21.61,553.73,2388.0,9075.25,47.21,522.32,2388.03,8154.65,8.4191,394,38.87,23.2958,269,129,125
5,141,0.0013,0.0004,641.74,1588.78,1399.09,21.61,554.44,2388.01,9070.37,47.33,521.88,2388.02,8151.24,8.4425,394,38.69,23.4524,269,128,125
5,142,-0.0006,0.0004,642.36,1585.52,1402.08,21.61,554.61,2388.0,9076.68,47.2,522.07,2388.03,8153.84,8.4021,392,38.9,23.3333,269,127,125
5,143,0.0004,-0.0003,642.4,1587.63,1397.69,21.61,554.91,2387.94,9075.83,47.28,522.06,2388.06,8153.38,8.3784,392,38.92,23.4932,269,126,125
5,144,0.0006,0.0001,642.35,1580.32,1398.33,21.61,554.21,2388.04,9084.63,47.32,522.06,2387.93,8155.64,8.3952,392,38.85,23.3937,269,125,125
5,145,0.0015,-0.0003,642.31,1592.74,1402.0,21.61,554.58,2388.02,9075.61,47.32,522.15,2388.01,8154.49,8.4079,391,38.77,23.3737,269,124,124
5,146,0.0009,0.0001,642.77,1593.16,1407.3,21.61,553.9,2388.04,9076.16,47.24,521.91,2388.0,8155.61,8.396,393,38.95,23.2991,269,123,123
5,147,0.0022,-0.0004,642.01,1591.29,1400.0,21.61,553.86,2388.0,9073.84,47.33,522.35,2387.96,8155.31,8.3754,389,38.97,23.3927,269,122,122
5,148,-0.002,-0.0001,642.24,1583.74,1397.13,21.61,554.64,2388.01,9072.42,47.35,522.37,2388.02,8158.97,8.4175,390,38.97,23.4523,269,121,121
5,149,-0.0008,-0.0002,642.53,1585.65,1401.78,21.61,553.95,2388.01,9075.63,47.12,521.78,2388.03,8158.85,8.4133,392,38.95,23.3417,269,120,120
5,150,0.0004,0.0001,641.86,1583.1,1410.38,21.61,553.81,2388.01,9082.24,47.44,522.02,2388.05,8154.12,8.4127,392,38.88,23.3477,269,119,119
5,151,0.001,-0.0,642.03,1588.2,1406.3,21.61,554.4,2388.03,9070.81,47.28,521.81,2388.01,8154.79,8.4232,393,38.95,23.3254,269,118,118
5,152,0.0002,-0.0003,641.87,1583.85,1395.92,21.61,553.55,2388.05,9085.33,47.36,522.37,2388.02,8158.8,8.4163,392,38.68,23.3302,269,117,117
5,153,0.0019,0.0002,642.62,1589.26,1406.59,21.61,554.39,2387.99,9073.55,47.44,522.07,2388.03,8155.84,8.425,391,38.85,23.3812,269,116,116
5,154,-0.0019,-0.0001,642.24,1581.11,1394.88,21.61,554.47,2387.99,9072.68,47.44,521.91,2388.02,8152.63,8.4069,394,39.13,23.4176,269,115,115
5,155,0.0005,-0.0002,642.32,1584.17,1399.99,21.61,554.56,2388.01,9079.84,47.32,521.83,2387.99,8155.6,8.4703,393,38.76,23.3817,269,114,114
5,156,-0.0012,-0.0003,642.24,1590.06,1401.26,21.61,553.05,2388.05,9077.82,47.37,522.19,2388.03,8155.77,8.4005,393,38.99,23.2654,269,113,113
5,157,0.0006,0.0001,642.13,1589.32,1404.11,21.61,554.02,2388.02,9076.39,47.44,521.76,2388.0,8159.66,8.412,393,39.05,23.3554,269,112,112
5,158,-0.0001,-0.0005,641.88,1592.3,1400.2,21.61,553.82,2388.06,9078.0,47.23,521.6,2388.0,8162.37,8.4106,393,38.96,23.2331,269,111,111
5,159,-0.0007,-0.0001,642.42,1585.25,1410.83,21.61,553.99,2387.99,9079.84,47.45,521.64,2388.04,8149.84,8.3972,392,39.09,23.3098,269,110,110
5,160,0.0022,0.0004,642.28,1589.77,1407.02,21.61,553.84,2388.02,9082.33,47.11,521.65,2388.01,8156.5,8.4285,394,38.7,23.3987,269,109,109
5,161,0.0019,-0.0005,642.04,1587.84,1408.28,21.61,553.85,2387.97,9076.65,47.47,522.19,2388.04,8154.94,8.4065,392,38.94,23.3001,269,108,108
5,162,-0.0017,0.0004,642.07,1586.84,1401.45,21.61,554.61,2388.05,9078.05,47.29,522.25,2388.0,8160.48,8.4047,392,38.9,23.3782,269,107,107
5,163,-0.001,0.0004,642.63,1594.42,1403.54,21.61,553.72,2388.03,9072.23,47.49,521.72,2388.0,8164.66,8.4168,392,38.94,23.2216,269,106,106
5,164,-0.0019,-0.0001,642.56,1591.76,1397.82,21.61,554.5,2388.05,9081.97,47.55,521.95,2388.06,8154.55,8.431,392,38.9,23.3994,269,105,105
5,165,0.0007,0.0003,642.53,1592.1,1405.58,21.61,553.89,2388.1,9086.9,47.38,522.03,2388.04,8158.97,8.3896,392,38.99,23.2691,269,104,104
5,166,-0.0021,-0.0004,642.7,1587.64,1398.78,21.61,554.41,2388.05,9079.54,47.41,522.02,2388.03,8160.35,8.4194,392,38.94,23.3141,269,103,103
5,167,-0.0004,0.0003,642.54,1585.36,1398.88,21.61,554.44,2388.02,9076.45,47.3,522.33,2388.01,8157.53,8.4001,393,38.97,23.3531,269,102,102
5,168,-0.0004,-0.0004,642.22,1584.33,1406.51,21.61,553.71,2388.04,9085.1,47.22,521.54,2388.05,8153.73,8.4284,395,39.02,23.3666,269,101,101
5,169,-0.003,0.0001,642.61,1584.53,1404.83,21.61,553.94,2388.01,9087.43,47.51,521.47,2387.99,8158.85,8.4577,393,38.89,23.3704,269,100,100
5,170,0.0009,-0.0004,642.8,1590.51,1406.09,21.61,553.83,2388.06,9088.19,47.57,521.96,2388.01,8163.73,8.3779,392,39.03,23.4814,269,99,99
5,171,-0.0032,0.0003,642.41,1585.41,1405.3,21.61,553.62,2387.99,9079.76,47.53,521.62,2388.07,8156.6,8.4307,391,38.85,23.3103,269,98,98
5,172,0.0019,0.0001,642.05,1581.11,1409.15,21.61,554.47,2388.03,9079.47,47.48,521.97,2388.0,8159.87,8.4525,393,38.98,23.2871,269,97,97
5,173,0.0055,0.0,642.61,1578.99,1399.72,21.61,554.43,2388.02,9077.68,47.38,522.11,2388.01,8164.74,8.4031,394,38.81,23.3066,269,96,96
5,174,0.001,0.0,642.28,1585.0,1405.4,21.61,553.46,2388.04,9080.43,47.37,521.69,2387.98,8155.5,8.3928,391,38.91,23.4187,269,95,95
5,175,-0.0002,0.0004,642.07,1591.64,1407.55,21.61,553.65,2388.06,9078.61,47.45,521.74,2388.02,8156.4,8.4409,391,38.73,23.263,269,94,94
5,176,-0.0029,-0.0,642.25,1587.02,1406.02,21.61,553.7,2388.05,9080.61,47.39,521.87,2388.06,8157.38,8.4462,394,39.01,23.2718,269,93,93
5,177,-0.0043,-0.0002,642.32,1593.2,1404.8,21.61,554.05,2388.04,9078.66,47.49,522.42,2388.07,8163.89,8.4426,392,38.91,23.4318,269,92,92
5,178,-0.0022,-0.0004,642.19,1584.35,1400.44,21.61,553.8,2388.05,9088.18,47.28,521.81,2388.05,8158.21,8.4278,392,38.89,23.3663,269,91,91
5,179,0.001,0.0002,642.66,1585.57,1404.91,21.61,553.92,2388.03,9083.4,47.33,521.72,2388.06,8163.93,8.4047,393,38.94,23.3704,269,90,90
5,180,-0.0023,0.0003,642.93,1589.16,1401.28,21.61,554.39,2387.99,9087.2,47.3,521.83,2387.98,8168.65,8.4082,392,38.83,23.3568,269,89,89
